Date,Rice,Wheat,Atta (Wheat),Gram Dal,Tur/Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Groundnut Oil (Packed),Mustard Oil (Packed),Vanaspati (Packed),Soya Oil (Packed),Sunflower Oil (Packed),Palm Oil (Packed),Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato,Month,Year
2016-08-01,28.0,32.96774193548387,30.483870967741936,114.87096774193549,138.1290322580645,152.96774193548387,91.19354838709677,93.0,42.935483870967744,37.0,148.0,137.0,102.63333333333334,,92.29032258064517,65.83870967741936,62.87096774193548,220.0,18.0,22.451612903225808,15.774193548387096,10.133333333333333,8,2016
2016-09-01,29.379310344827587,32.206896551724135,30.275862068965516,111.89655172413794,126.55172413793103,135.27586206896552,83.17241379310344,90.20689655172414,42.13793103448276,37.0,148.20689655172413,137.0,101.86206896551724,,92.72413793103448,72.06896551724138,65.51724137931035,220.0,18.0,23.620689655172413,15.03448275862069,16.0,9,2016
2016-10-01,30.0,32.3448275862069,30.344827586206897,128.82758620689654,124.27586206896552,132.9655172413793,80.6896551724138,85.20689655172414,43.0,37.0,148.0,137.0,100.48275862068965,,92.86206896551724,69.3103448275862,60.41379310344828,220.0,18.0,22.517241379310345,14.620689655172415,18.24137931034483,10,2016
2016-11-01,30.733333333333334,31.266666666666666,29.7,134.8,118.86666666666666,122.46666666666667,79.43333333333334,82.1,42.46666666666667,37.0,147.3,137.0,101.0,,93.0,68.5,54.4,220.0,18.0,22.466666666666665,15.3,10.033333333333333,11,2016
2016-12-01,32.785714285714285,31.678571428571427,30.0,135.14285714285714,106.53571428571429,110.10714285714286,79.25,80.0,41.892857142857146,37.0,148.42857142857142,137.0,99.71428571428571,,93.0,70.78571428571429,51.857142857142854,220.0,18.0,19.214285714285715,15.607142857142858,10.75,12,2016
2017-01-01,35.5,33.458333333333336,30.0,123.04166666666667,92.33333333333333,101.5,77.83333333333333,78.375,42.166666666666664,37.0,144.29166666666666,137.0,101.25,,92.79166666666667,72.29166666666667,51.833333333333336,220.0,18.0,14.875,14.791666666666666,15.521739130434783,1,2016
2017-02-01,36.0,35.0,30.0,92.54166666666667,82.5925925925926,97.77777777777777,76.03703703703704,73.96296296296296,44.81481481481482,37.0,140.4814814814815,137.0,102.22222222222223,,92.70370370370371,72.22222222222223,50.888888888888886,220.0,18.0,14.555555555555555,14.148148148148149,27.11111111111111,2,2017
2017-03-01,35.45161290322581,34.0,30.64516129032258,83.83870967741936,81.83870967741936,95.35483870967742,75.0,72.16129032258064,45.064516129032256,37.0,138.2258064516129,137.0,103.38709677419355,,93.0,69.58064516129032,51.0,220.0,18.0,14.161290322580646,13.35483870967742,26.193548387096776,3,2017
2017-04-01,35.17857142857143,34.0,32.0,85.57142857142857,80.89285714285714,98.89285714285714,75.35714285714286,73.82142857142857,44.17857142857143,37.0,139.21428571428572,137.0,102.53571428571429,,93.0,65.42857142857143,51.0,220.0,18.0,14.785714285714286,13.428571428571429,15.285714285714286,4,2017
2017-05-01,34.833333333333336,32.93333333333333,32.0,86.36666666666666,79.76666666666667,96.7,75.6,71.56666666666666,44.233333333333334,37.0,139.93333333333334,135.5,102.4,,91.56666666666666,65.63333333333334,54.63333333333333,220.0,17.233333333333334,14.7,12.2,11.366666666666667,5,2017
2017-06-01,36.36666666666667,32.43333333333333,32.266666666666666,83.9,71.76666666666667,95.03333333333333,71.73333333333333,69.53333333333333,43.766666666666666,37.0,139.13333333333333,132.0,102.93333333333334,,92.0,65.2,57.166666666666664,220.0,16.766666666666666,15.033333333333333,14.166666666666666,27.4,6,2017
2017-07-01,35.61290322580645,31.483870967741936,31.483870967741936,81.25806451612904,70.48387096774194,89.74193548387096,70.7741935483871,64.80645161290323,43.41935483870968,37.0,136.25806451612902,131.1290322580645,98.58064516129032,,90.19354838709677,62.41935483870968,57.16129032258065,220.0,17.0,14.96774193548387,14.225806451612904,67.51612903225806,7,2017
2017-08-01,36.0,30.0,29.0,80.38709677419355,71.41935483870968,84.87096774193549,70.41935483870968,61.74193548387097,43.064516129032256,37.0,133.90322580645162,131.0,97.06451612903226,,89.48387096774194,62.806451612903224,58.354838709677416,220.0,17.0,14.741935483870968,30.032258064516128,46.38709677419355,8,2017
2017-09-01,36.0,30.0,29.620689655172413,87.44827586206897,79.17241379310344,90.62068965517241,79.13793103448276,63.86206896551724,43.6551724137931,37.0,131.10344827586206,131.0,97.65517241379311,,91.20689655172414,67.0,59.48275862068966,220.0,17.0,15.0,23.379310344827587,22.93103448275862,9,2017
2017-10-01,36.0,30.032258064516128,31.357142857142858,85.38709677419355,76.70967741935483,90.16129032258064,78.96774193548387,64.41935483870968,43.41935483870968,37.0,129.03225806451613,120.0,98.96774193548387,,90.29032258064517,69.0,61.16129032258065,220.0,17.0,15.96774193548387,29.451612903225808,35.483870967741936,10,2017
2017-11-01,36.0,30.233333333333334,30.933333333333334,77.0,74.76666666666667,79.6,79.26666666666667,59.9,42.766666666666666,37.0,127.83333333333333,120.0,100.66666666666667,,91.26666666666667,71.23333333333333,60.0,220.0,17.066666666666666,18.4,42.13333333333333,40.5,11,2017
2017-12-01,36.0,30.413793103448278,30.06896551724138,70.93103448275862,73.62068965517241,73.58620689655173,74.72413793103448,61.206896551724135,41.03448275862069,37.0,131.82608695652175,120.8695652173913,102.65517241379311,,94.79310344827586,73.65517241379311,58.44827586206897,220.0,17.551724137931036,18.20689655172414,41.89655172413793,18.79310344827586,12,2017
2018-01-01,36.0,30.033333333333335,30.6,70.5,73.26666666666667,74.4,75.7,61.733333333333334,38.86666666666667,37.0,124.13333333333334,123.60714285714286,100.56666666666666,,93.66666666666667,72.0,57.9,220.0,17.166666666666668,18.1,40.4,10.033333333333333,1,2018
2018-02-01,36.0,31.0,31.74074074074074,63.592592592592595,73.03703703703704,75.29629629629629,76.66666666666667,60.25925925925926,38.51851851851852,37.0,123.22222222222223,129.0,101.0,,94.0,72.0952380952381,56.0,220.0,18.0,18.14814814814815,27.11111111111111,9.777777777777779,2,2018
2018-03-01,36.0,30.551724137931036,32.241379310344826,63.41379310344828,72.48275862068965,73.10344827586206,76.96551724137932,60.89655172413793,38.172413793103445,37.0,123.62068965517241,128.82758620689654,102.13793103448276,,95.03448275862068,78.48148148148148,55.48275862068966,220.0,17.103448275862068,17.24137931034483,15.620689655172415,11.482758620689655,3,2018
2018-04-01,36.0,30.448275862068964,32.0,59.48275862068966,72.48275862068965,75.03448275862068,77.27586206896552,59.32142857142857,36.172413793103445,37.0,124.0,128.10344827586206,104.0,,95.44827586206897,82.93103448275862,53.03448275862069,220.0,17.0,21.766666666666666,14.133333333333333,13.866666666666667,4,2018
2018-05-01,36.0,30.225806451612904,32.935483870967744,57.354838709677416,73.45161290322581,74.41935483870968,77.12903225806451,58.38709677419355,33.354838709677416,37.0,123.93548387096774,128.0,104.0,,95.93548387096774,82.3225806451613,52.806451612903224,220.0,17.0,24.096774193548388,13.870967741935484,11.483870967741936,5,2018
2018-06-01,36.0,30.966666666666665,33.8,58.56666666666667,72.86666666666666,75.13333333333334,77.16666666666667,60.2,36.4,37.0,124.0,128.0,104.0,,95.73333333333333,83.0,56.166666666666664,220.0,17.0,24.6,16.6,18.333333333333332,6,2018
2018-07-01,36.0,32.0,33.0,57.32258064516129,72.0,73.0,75.35483870967742,61.903225806451616,38.903225806451616,37.0,123.7741935483871,128.0,104.0,,97.2258064516129,82.3225806451613,57.54838709677419,220.0,17.0,24.225806451612904,20.677419354838708,23.64516129032258,7,2018
2018-08-01,36.0,32.55172413793103,32.55172413793103,59.89655172413793,72.79310344827586,74.03448275862068,78.27586206896552,60.25,39.41379310344828,37.0,124.46153846153847,126.82142857142857,103.96428571428571,,101.5,80.42857142857143,55.285714285714285,220.0,17.20689655172414,22.344827586206897,17.103448275862068,13.758620689655173,8,2018
2018-09-01,32.689655172413794,33.86206896551724,32.310344827586206,61.89655172413793,68.06896551724138,73.79310344827586,72.79310344827586,58.37931034482759,37.724137931034484,37.0,126.03448275862068,125.34482758620689,104.0,,104.17241379310344,80.27586206896552,52.241379310344826,220.0,17.586206896551722,24.137931034482758,15.344827586206897,11.689655172413794,9,2018
2018-10-01,31.419354838709676,33.61290322580645,31.70967741935484,63.064516129032256,66.96774193548387,74.83870967741936,73.83870967741936,60.54838709677419,38.0,37.0,127.96774193548387,128.90322580645162,103.93548387096774,,104.03225806451613,80.61290322580645,51.70967741935484,220.0,18.0,25.258064516129032,17.225806451612904,12.03225806451613,10,2018
2018-11-01,32.96551724137931,35.96551724137931,32.96551724137931,65.10344827586206,72.48275862068965,79.41379310344827,78.58620689655173,57.44827586206897,37.206896551724135,37.0,129.48275862068965,128.55172413793105,104.0,,104.0,79.55172413793103,51.172413793103445,220.0,18.0,25.137931034482758,19.379310344827587,16.275862068965516,11,2018
2018-12-01,33.233333333333334,34.6,34.5,70.9,78.46666666666667,83.83333333333333,82.46666666666667,57.9,37.233333333333334,37.0,129.8,129.46666666666667,103.4,,102.96666666666667,71.96666666666667,52.56666666666667,220.0,18.0,22.2,16.1,15.466666666666667,12,2018
2019-01-01,33.225806451612904,33.38709677419355,32.58064516129032,69.74193548387096,77.64516129032258,82.06451612903226,81.61290322580645,58.096774193548384,35.935483870967744,37.0,132.1290322580645,129.1290322580645,101.58064516129032,,101.0,70.93548387096774,49.32258064516129,220.0,18.0,20.70967741935484,14.67741935483871,28.06451612903226,1,2019
2019-02-01,32.464285714285715,34.57142857142857,33.964285714285715,68.57142857142857,85.78571428571429,82.07142857142857,81.5,62.714285714285715,35.857142857142854,37.0,132.28571428571428,131.0,103.21428571428571,,101.42857142857143,75.35714285714286,51.642857142857146,220.0,18.0,19.25,13.321428571428571,17.607142857142858,2,2019
2019-03-01,33.225806451612904,34.67741935483871,32.16129032258065,65.96774193548387,87.51612903225806,81.80645161290323,84.03225806451613,61.064516129032256,36.61290322580645,37.0,134.67741935483872,131.0,93.03225806451613,,100.7741935483871,73.35483870967742,57.0,220.0,18.0,16.548387096774192,12.96774193548387,18.29032258064516,3,2019
2019-04-01,33.5,32.13333333333333,32.766666666666666,63.666666666666664,84.7,78.13333333333334,79.36666666666666,60.166666666666664,36.93333333333333,37.0,128.36666666666667,130.86666666666667,94.56666666666666,,98.2,70.0,49.13333333333333,220.0,18.0,20.266666666666666,14.466666666666667,30.9,4,2019
2019-05-01,33.0,33.0,34.833333333333336,64.43333333333334,87.03333333333333,81.76666666666667,82.5,60.3,37.53333333333333,37.0,143.13333333333333,127.56666666666666,94.0,,98.93333333333334,70.2,50.13333333333333,220.0,18.1,20.8,16.7,42.7,5,2019
2019-06-01,41.44827586206897,34.275862068965516,40.724137931034484,67.17241379310344,93.96551724137932,88.3103448275862,87.58620689655173,61.89655172413793,38.206896551724135,37.0,143.13793103448276,128.0,96.93103448275862,,98.75862068965517,70.89655172413794,53.03448275862069,220.0,19.0,23.103448275862068,23.03448275862069,43.44827586206897,6,2019
2019-07-01,42.29032258064516,34.096774193548384,36.38709677419355,68.90322580645162,91.48387096774194,90.09677419354838,89.03225806451613,63.12903225806452,38.12903225806452,37.0,142.80645161290323,128.0,98.54838709677419,,99.7741935483871,68.83870967741936,54.03225806451613,220.0,18.774193548387096,22.06451612903226,22.193548387096776,39.16129032258065,7,2019
2019-08-01,41.53333333333333,35.0,31.8,66.0,90.46666666666667,89.0,88.3,59.666666666666664,37.9,38.2,141.3,128.0,95.0,,100.9,68.93333333333334,53.0,220.0,19.0,21.733333333333334,25.866666666666667,28.633333333333333,8,2019
2019-09-01,42.0,34.55172413793103,32.0,66.03448275862068,90.41379310344827,87.13793103448276,88.3103448275862,61.58620689655172,38.535714285714285,43.0,142.0,128.77777777777777,97.53571428571429,,104.75,72.85714285714286,52.67857142857143,220.0,19.0,21.321428571428573,34.642857142857146,19.214285714285715,9,2019
2019-10-01,42.58064516129032,34.774193548387096,32.064516129032256,66.3225806451613,90.3225806451613,98.38709677419355,88.25806451612904,61.41935483870968,38.225806451612904,43.0,139.0,128.0,99.06451612903226,,105.93548387096774,74.03225806451613,56.16129032258065,220.0,19.0,23.225806451612904,34.61290322580645,32.096774193548384,10,2019
2019-11-01,51.0,34.86206896551724,33.0,68.0,92.37931034482759,122.58620689655173,92.37931034482759,61.62068965517241,37.724137931034484,43.0,139.82758620689654,128.0,102.34482758620689,,102.34482758620689,80.96551724137932,62.0,220.0,19.0,26.93103448275862,50.62068965517241,28.448275862068964,11,2019
2019-12-01,50.774193548387096,35.483870967741936,34.12903225806452,63.483870967741936,92.09677419354838,115.83870967741936,95.29032258064517,60.096774193548384,37.16129032258065,43.0,137.09677419354838,128.0,95.06451612903226,,105.74193548387096,88.16129032258064,60.193548387096776,220.0,19.0,30.70967741935484,92.09677419354838,23.06451612903226,12,2019
2020-01-01,51.0,36.25806451612903,35.25806451612903,62.0,92.19354838709677,122.51612903225806,98.64516129032258,61.806451612903224,37.225806451612904,43.0,146.41935483870967,128.0,95.54838709677419,,108.29032258064517,97.70967741935483,59.74193548387097,220.0,19.0,28.967741935483872,50.41935483870968,19.483870967741936,1,2020
2020-02-01,51.0,36.724137931034484,34.89655172413793,64.51724137931035,95.0,115.41379310344827,105.27586206896552,67.0,37.48275862068966,43.0,147.0,128.0344827586207,97.37931034482759,,111.13793103448276,95.6896551724138,65.0,220.0,19.0,24.620689655172413,30.689655172413794,16.96551724137931,2,2020
2020-03-01,51.0,33.689655172413794,34.3448275862069,63.93103448275862,97.62068965517241,117.24137931034483,106.3103448275862,62.758620689655174,38.03448275862069,43.0,154.0344827586207,128.0,99.89655172413794,,109.06896551724138,87.75862068965517,62.06896551724138,220.0,19.0,25.8,25.733333333333334,17.3,3,2020
2020-04-01,51.73076923076923,35.92307692307692,35.73076923076923,72.03846153846153,116.5,128.0,126.6923076923077,74.8076923076923,43.73076923076923,42.92307692307692,165.76923076923077,129.30769230769232,105.53846153846153,,114.1923076923077,88.57692307692308,67.88461538461539,238.46153846153845,19.576923076923077,31.153846153846153,24.576923076923077,14.23076923076923,4,2020
2020-05-01,53.166666666666664,38.266666666666666,37.0,74.83333333333333,117.76666666666667,126.8,131.0,80.1,43.233333333333334,43.0,172.33333333333334,128.0,99.93333333333334,,116.7,90.56666666666666,70.26666666666667,220.0,19.633333333333333,30.6,22.2,16.6,5,2020
2020-06-01,53.0,38.964285714285715,36.964285714285715,70.96428571428571,113.0,122.57142857142857,127.28571428571429,80.0,40.142857142857146,43.0,178.32142857142858,127.35714285714286,98.0,,113.53571428571429,87.85714285714286,67.0,220.0,19.0,31.071428571428573,18.0,23.357142857142858,6,2020
2020-07-01,53.0,39.0,37.0,71.0,112.0,121.11111111111111,125.77777777777777,80.0,41.925925925925924,43.0,179.0,128.0,98.0,,113.55555555555556,86.62962962962963,68.0,220.0,19.0,36.96296296296296,17.444444444444443,44.7037037037037,7,2020
2020-08-01,53.0,39.0,37.0,71.0,107.61538461538461,112.73076923076923,114.76923076923077,80.0,41.61538461538461,43.0,179.73076923076923,128.0,100.53846153846153,53.0,113.76923076923077,91.38461538461539,67.42307692307692,220.0,19.0,37.5,19.384615384615383,33.57692307692308,8,2020
2020-09-01,53.03333333333333,39.0,37.0,76.53333333333333,111.9,110.26666666666667,112.16666666666667,80.0,41.93333333333333,43.0,184.43333333333334,128.0,106.86666666666666,53.0,127.3,97.56666666666666,67.1,220.0,19.0,40.36666666666667,30.833333333333332,41.96666666666667,9,2020
2020-10-01,52.8,39.0,37.0,81.0,119.13333333333334,123.0,114.6,80.0,42.0,43.0,187.0,128.0,124.8,,133.8,97.2,72.0,220.0,19.0,40.733333333333334,58.266666666666666,34.46666666666667,10,2020
2020-11-01,52.0,39.0,37.0,81.71428571428571,120.07142857142857,124.78571428571429,115.96428571428571,80.0,41.535714285714285,43.0,183.57142857142858,,123.64285714285714,,129.21428571428572,106.03571428571429,72.0,220.0,19.0,47.964285714285715,61.392857142857146,25.571428571428573,11,2020
2020-12-01,52.0,39.0,38.10344827586207,81.89655172413794,114.13793103448276,125.0,121.55172413793103,80.0,41.13793103448276,43.0,184.20689655172413,128.0,127.06896551724138,,140.93103448275863,118.24137931034483,72.0,220.0,19.0,40.310344827586206,42.3448275862069,24.517241379310345,12,2020
2021-01-01,52.0,39.7037037037037,39.370370370370374,80.51851851851852,101.22222222222223,119.22222222222223,117.96296296296296,79.77777777777777,41.17391304347826,43.0,175.65217391304347,126.43478260869566,125.91304347826087,,149.91304347826087,123.52173913043478,73.08695652173913,220.0,19.347826086956523,27.47826086956522,39.391304347826086,23.869565217391305,1,2020
2021-02-01,51.96153846153846,40.30769230769231,39.80769230769231,75.07692307692308,106.61538461538461,128.65384615384616,119.42307692307692,81.61538461538461,41.111111111111114,43.0,174.15384615384616,117.42307692307692,125.03846153846153,,145.0,114.34615384615384,72.44444444444444,220.0,19.444444444444443,22.307692307692307,46.23076923076923,27.26923076923077,2,2021
2021-03-01,52.96774193548387,37.32258064516129,40.83870967741935,76.58064516129032,108.12903225806451,125.3225806451613,117.41935483870968,79.12903225806451,41.0,43.0,176.61290322580646,133.09677419354838,129.41935483870967,,159.03225806451613,127.93548387096774,64.45161290322581,220.0,19.838709677419356,21.903225806451612,31.903225806451612,21.838709677419356,3,2021
2021-04-01,54.357142857142854,37.17857142857143,41.214285714285715,75.39285714285714,107.82142857142857,122.85714285714286,117.53571428571429,81.71428571428571,41.035714285714285,43.0,177.5,149.53571428571428,137.28571428571428,,163.25,130.53571428571428,62.82142857142857,220.0,19.071428571428573,22.107142857142858,19.035714285714285,18.464285714285715,4,2021
2021-05-01,56.61538461538461,38.61538461538461,42.333333333333336,76.61538461538461,112.46153846153847,126.07692307692308,116.92307692307692,90.15384615384616,40.92307692307692,42.07692307692308,185.84615384615384,157.6153846153846,148.0,,169.69230769230768,139.69230769230768,62.76923076923077,220.0,19.0,21.923076923076923,17.692307692307693,14.23076923076923,5,2021
2021-06-01,56.9,39.0,43.5,76.9,116.35,122.7,117.9,89.75,41.0,40.0,181.5,172.95,155.8,,166.35,129.5,63.0,227.35,19.0,22.0,25.7,11.75,6,2021
2021-07-01,55.214285714285715,39.607142857142854,43.392857142857146,76.14285714285714,112.21428571428571,118.21428571428571,114.53571428571429,89.82142857142857,41.0,40.0,175.07407407407408,188.77777777777777,152.40740740740742,,158.96296296296296,122.51851851851852,63.0,246.66666666666666,19.0,22.0,27.62962962962963,18.0,7,2021
2021-08-01,55.80769230769231,39.0,43.03846153846154,76.03846153846153,111.0,113.96153846153847,112.03846153846153,89.38461538461539,41.84615384615385,40.0,172.8846153846154,183.46153846153845,147.8846153846154,,160.65384615384616,133.30769230769232,62.88461538461539,275.7307692307692,19.0,21.96153846153846,27.384615384615383,23.53846153846154,8,2021
2021-09-01,57.0,39.0,43.0,75.62068965517241,108.79310344827586,118.17241379310344,109.27586206896552,98.17241379310344,45.93103448275862,40.0,172.3448275862069,182.44827586206895,141.31034482758622,,156.58620689655172,128.24137931034483,62.96551724137931,288.0,19.0,21.379310344827587,24.517241379310345,21.0,9,2021
2021-10-01,57.44827586206897,39.0,41.55172413793103,75.48275862068965,108.17241379310344,115.75862068965517,107.41379310344827,99.0,45.758620689655174,40.0,171.13793103448276,182.0,140.9655172413793,,152.0344827586207,126.24137931034483,63.758620689655174,288.13793103448273,19.06896551724138,27.2,34.833333333333336,45.2,10,2021
2021-11-01,59.0,38.93103448275862,36.86206896551724,76.55172413793103,108.65517241379311,114.37931034482759,105.17241379310344,96.51724137931035,43.6551724137931,40.0,167.10344827586206,184.20689655172413,150.6206896551724,,144.3793103448276,125.34482758620689,65.0,288.0,19.0,29.0,37.44827586206897,76.48275862068965,11,2021
2021-12-01,58.03225806451613,36.03225806451613,35.16129032258065,73.87096774193549,104.87096774193549,113.45161290322581,105.16129032258064,93.70967741935483,40.58064516129032,40.0,167.48387096774192,190.0,145.70967741935485,,141.09677419354838,120.87096774193549,61.935483870967744,288.0,19.0,25.870967741935484,35.193548387096776,60.32258064516129,12,2021
2022-01-01,57.03703703703704,36.592592592592595,34.48148148148148,74.0,105.0,112.5925925925926,107.0,94.22222222222223,40.925925925925924,40.0,160.1851851851852,188.37037037037038,140.5185185185185,,135.44444444444446,118.74074074074075,58.888888888888886,288.0740740740741,19.0,27.59259259259259,31.37037037037037,34.55555555555556,1,2021
2022-02-01,57.035714285714285,37.392857142857146,34.357142857142854,77.14285714285714,105.35714285714286,111.03571428571429,105.71428571428571,95.0,40.464285714285715,40.0,161.25,185.0,145.14285714285714,,136.60714285714286,124.03571428571429,55.642857142857146,288.0,19.0,23.142857142857142,32.607142857142854,16.821428571428573,2,2022
2022-03-01,57.0,36.74193548387097,34.0,73.38709677419355,104.0,104.35483870967742,104.74193548387096,91.96774193548387,39.67741935483871,40.0,175.06451612903226,185.48387096774192,154.38709677419354,,179.0,151.70967741935485,53.645161290322584,288.0,19.0,22.806451612903224,21.967741935483872,11.935483870967742,3,2022
2022-04-01,54.233333333333334,36.5,34.0,72.9,101.43333333333334,101.7,104.0,88.33333333333333,39.0,40.0,180.7,193.46666666666667,166.4,,185.93333333333334,147.4,54.0,288.0,19.0,26.066666666666666,19.1,23.566666666666666,4,2022
2022-05-01,52.0,37.6,36.06666666666667,71.73333333333333,95.5,100.86666666666666,101.8,90.23333333333333,41.766666666666666,40.0,186.86666666666667,201.96666666666667,171.63333333333333,,191.6,157.13333333333333,55.0,289.6666666666667,19.0,33.266666666666666,22.066666666666666,66.43333333333334,5,2022
2022-06-01,53.62162162162162,37.54054054054054,34.810810810810814,67.13513513513513,98.0,102.64864864864865,100.51351351351352,92.54054054054055,41.945945945945944,40.0,189.45945945945945,191.24324324324326,172.59459459459458,,191.86486486486487,154.0,57.45945945945946,290.0,19.0,34.810810810810814,25.27027027027027,48.91891891891892,6,2022
2022-07-01,55.58064516129032,38.38709677419355,34.70967741935484,69.3225806451613,99.83870967741936,103.96774193548387,96.7741935483871,91.51612903225806,40.38709677419355,40.0,186.41935483870967,188.70967741935485,156.7741935483871,0.0,176.80645161290323,127.09677419354838,52.03225806451613,294.61290322580646,20.677419354838708,35.935483870967744,26.741935483870968,17.93548387096774,7,2022
2022-08-01,58.0,37.233333333333334,34.0,71.7,115.86666666666666,119.63333333333334,102.4,96.1,40.666666666666664,40.0,187.13333333333333,189.0,141.76666666666668,0.0,172.6,121.7,52.8,303.0,21.0,35.733333333333334,26.133333333333333,17.466666666666665,8,2022
2022-09-01,58.074074074074076,39.18518518518518,35.592592592592595,72.92592592592592,119.14814814814815,124.03703703703704,104.4074074074074,92.29629629629629,40.77777777777778,40.0,201.88888888888889,191.14814814814815,134.77777777777777,0.0,158.74074074074073,102.11111111111111,62.74074074074074,303.0,22.0,36.2962962962963,25.51851851851852,39.25925925925926,9,2022
2022-10-01,59.0,39.44444444444444,37.77777777777778,66.66666666666667,105.94444444444444,113.5,102.5,89.33333333333333,40.0,40.0,188.33333333333334,180.33333333333334,139.11111111111111,0.0,155.88888888888889,98.0,60.333333333333336,303.0,22.88888888888889,34.333333333333336,27.11111111111111,33.5,10,2022
2022-11-01,59.13333333333333,42.333333333333336,39.8,66.0,112.83333333333333,118.63333333333334,105.2,94.26666666666667,40.233333333333334,40.0,192.8,180.5,124.53333333333333,0.0,160.4,104.43333333333334,62.43333333333333,303.0,24.1,36.8,36.03333333333333,21.2,11,2022
2022-12-01,61.0,40.92857142857143,39.642857142857146,71.57142857142857,122.0,122.35714285714286,109.07142857142857,93.46428571428571,39.857142857142854,40.0,185.03571428571428,177.78571428571428,119.42857142857143,0.0,155.35714285714286,99.14285714285714,63.357142857142854,303.0,25.0,37.392857142857146,29.0,21.5,12,2022
2023-01-01,55.724137931034484,40.206896551724135,38.96551724137931,70.44827586206897,115.41379310344827,115.82758620689656,106.03448275862068,88.24137931034483,37.3448275862069,38.62068965517241,178.41379310344828,175.3448275862069,118.0,0.0,147.31034482758622,94.10344827586206,59.55172413793103,292.55172413793105,24.862068965517242,31.20689655172414,26.75862068965517,24.724137931034484,1,2022
2023-02-01,57.0,41.0,35.16,68.96,114.6,103.76,102.32,84.04,40.48,40.0,189.84,181.68,118.04,0.0,143.92,96.84,61.68,303.0,26.0,24.88,22.16,30.96,2,2023
2023-03-01,57.51851851851852,41.592592592592595,36.148148148148145,69.14814814814815,118.85185185185185,113.4074074074074,111.18518518518519,85.55555555555556,39.48148148148148,40.0,197.88888888888889,176.1851851851852,112.92592592592592,0.0,131.59259259259258,98.33333333333333,56.25925925925926,303.0,26.0,21.85185185185185,24.51851851851852,28.77777777777778,3,2023
2023-04-01,58.6551724137931,40.827586206896555,37.48275862068966,71.82758620689656,128.3793103448276,120.82758620689656,111.75862068965517,96.62068965517241,40.6551724137931,40.0,192.20689655172413,179.3793103448276,117.17241379310344,0.0,129.68965517241378,98.24137931034483,56.724137931034484,303.0,26.0,24.137931034482758,22.344827586206897,19.655172413793103,4,2023
2023-05-01,56.56666666666667,40.333333333333336,38.266666666666666,70.7,136.73333333333332,120.73333333333333,116.13333333333334,98.93333333333334,40.2,40.0,193.16666666666666,169.73333333333332,116.33333333333333,0.0,120.0,94.56666666666666,55.733333333333334,303.0,26.233333333333334,25.066666666666666,19.5,17.6,5,2023
2023-06-01,58.3,39.36666666666667,39.5,71.8,152.66666666666666,128.4,117.76666666666667,90.26666666666667,41.1,40.0,190.2,165.56666666666666,106.23333333333333,0.0,111.7,88.4,61.7,303.0,27.0,24.566666666666666,21.8,41.333333333333336,6,2023
2023-07-01,59.095238095238095,40.42857142857143,40.23809523809524,70.85714285714286,158.38095238095238,128.23809523809524,117.19047619047619,80.9047619047619,41.23809523809524,40.0,188.9047619047619,158.85714285714286,108.61904761904762,0.0,113.0952380952381,89.9047619047619,58.38095238095238,303.0,27.0,27.714285714285715,23.904761904761905,117.71428571428571,7,2023
2023-08-01,61.0,42.0,41.0,83.0,176.0,135.0,123.0,94.0,42.0,40.0,194.0,153.0,109.0,0.0,115.0,88.0,64.0,303.0,27.0,31.0,34.0,30.0,8,2023
2023-09-01,61.5,42.0,41.0,85.25,178.75,137.5,126.75,92.75,42.75,40.0,191.5,158.0,110.5,0.0,114.0,87.0,65.5,303.0,27.0,30.0,33.25,23.5,9,2023
